2024-08-06T11:54:40.038179445Z I0806 11:54:40.038058       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="131.59µs" userAgent="kube-probe/1.27" audit-ID="386ff43c-c35b-4087-ba8e-26caa5fffa7c" srcIP="10.10.110.11:40744" resp=200
2024-08-06T12:37:30.810522284Z I0806 12:37:30.810419       1 httplog.go:131] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="26.864832ms" userAgent="" audit-ID="8746d780-ef8f-4583-8a11-172f2cf95c1b" srcIP="10.10.110.11:38614" resp=200
2024-08-06T12:37:31.649962749Z I0806 12:37:31.649896       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="11.190432ms" userAgent="Go-http-client/2.0" audit-ID="624175be-9da6-48c6-b885-98a18b980304" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:37:31.649979291Z E0806 12:37:31.649917       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:37:31.649984801Z E0806 12:37:31.649932       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="624175be-9da6-48c6-b885-98a18b980304"
2024-08-06T12:37:31.649989811Z E0806 12:37:31.649940       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:37:31.652115700Z E0806 12:37:31.652075       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:37:31.652155987Z I0806 12:37:31.652086       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.373449ms" userAgent="Go-http-client/2.0" audit-ID="6937b4b1-9ce1-4c44-819b-6d94d09af76e" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:37:31.652162389Z E0806 12:37:31.652126       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="6937b4b1-9ce1-4c44-819b-6d94d09af76e"
2024-08-06T12:37:31.652170424Z E0806 12:37:31.652153       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:37:31.652242671Z I0806 12:37:31.652211       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.543291ms" userAgent="Go-http-client/2.0" audit-ID="fcd918c8-637a-467a-a65c-5454a975b31a" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:37:31.652258230Z E0806 12:37:31.652227       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="fcd918c8-637a-467a-a65c-5454a975b31a"
2024-08-06T12:37:31.652346237Z E0806 12:37:31.652319       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:37:31.653519160Z E0806 12:37:31.653486       1 timeout.go:141] post-timeout activity - time-elapsed: 3.52942ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:37:31.653954576Z I0806 12:37:31.653912       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="15.146099ms" userAgent="Go-http-client/2.0" audit-ID="aa43ff63-adf4-427b-8d90-049d6190068f" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:37:31.653986767Z E0806 12:37:31.653924       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="aa43ff63-adf4-427b-8d90-049d6190068f"
2024-08-06T12:37:31.654022875Z I0806 12:37:31.653989       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="15.131632ms" userAgent="Go-http-client/2.0" audit-ID="ca20a689-7cfb-40e3-ac41-a14234e73498" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:37:31.654037333Z E0806 12:37:31.654012       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="ca20a689-7cfb-40e3-ac41-a14234e73498"
2024-08-06T12:37:31.654061168Z E0806 12:37:31.654029       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:37:31.654083160Z E0806 12:37:31.654057       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:37:31.656178451Z E0806 12:37:31.656127       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:37:31.657292082Z E0806 12:37:31.657246       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:37:31.659390900Z E0806 12:37:31.659353       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:37:31.663765653Z E0806 12:37:31.663707       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:37:31.664831423Z E0806 12:37:31.664777       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:37:31.666189767Z E0806 12:37:31.666126       1 timeout.go:141] post-timeout activity - time-elapsed: 13.986982ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:37:31.667077380Z E0806 12:37:31.667025       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:37:31.668177204Z E0806 12:37:31.668103       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:37:31.669246201Z E0806 12:37:31.669195       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:37:31.671582409Z E0806 12:37:31.671524       1 timeout.go:141] post-timeout activity - time-elapsed: 19.265597ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:37:31.672645394Z E0806 12:37:31.672589       1 timeout.go:141] post-timeout activity - time-elapsed: 18.632568ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:37:31.673749998Z E0806 12:37:31.673689       1 timeout.go:141] post-timeout activity - time-elapsed: 19.647151ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:37:34.221798111Z I0806 12:37:34.221690       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="2.994546ms" userAgent="" audit-ID="516da5d7-07ab-44d8-95b0-ee11c358a362" srcIP="10.10.110.11:38614" resp=304
2024-08-06T12:37:34.223386912Z I0806 12:37:34.223311       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="5.783723ms" userAgent="" audit-ID="f6673956-0efe-4834-bc78-d739f8d0a208" srcIP="10.10.110.11:38614" resp=304
2024-08-06T12:37:40.039761226Z I0806 12:37:40.039632       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="299.788µs" userAgent="kube-probe/1.27" audit-ID="ddb406a5-82b2-41b0-bb00-36db09ee1976" srcIP="10.10.110.11:60510" resp=200
2024-08-06T12:37:40.044613113Z I0806 12:37:40.044517       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="5.648807ms" userAgent="kube-probe/1.27" audit-ID="8631990d-38cc-4a08-9f2a-28da63e80ca1" srcIP="10.10.110.11:60516" resp=200
2024-08-06T12:37:50.036737510Z I0806 12:37:50.036620       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="256.015µs" userAgent="kube-probe/1.27" audit-ID="bb46a246-e29b-4e06-83a1-6cfee0fe1798" srcIP="10.10.110.11:53828" resp=200
2024-08-06T12:37:50.038409910Z I0806 12:37:50.038322       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="2.694487ms" userAgent="kube-probe/1.27" audit-ID="bdf44abb-4e85-41f4-8f73-db3b2c9403d0" srcIP="10.10.110.11:53830" resp=200
2024-08-06T12:38:00.037691952Z I0806 12:38:00.037492       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="470.191µs" userAgent="kube-probe/1.27" audit-ID="c014ddb5-cba8-429e-940f-dd079b9f0225" srcIP="10.10.110.11:55104" resp=200
2024-08-06T12:38:00.040878071Z I0806 12:38:00.040816       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="5.165661ms" userAgent="kube-probe/1.27" audit-ID="b0cbc707-ac06-48fc-8c66-e60d3cc04a92" srcIP="10.10.110.11:55114" resp=200
2024-08-06T12:38:01.663652201Z I0806 12:38:01.663543       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="22.902421ms" userAgent="Go-http-client/2.0" audit-ID="d764ff61-14cd-4978-8b0b-2364047f0b4e" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:01.663712355Z E0806 12:38:01.663587       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="d764ff61-14cd-4978-8b0b-2364047f0b4e"
2024-08-06T12:38:01.663732453Z E0806 12:38:01.663674       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:38:01.667051354Z E0806 12:38:01.666926       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:38:01.667141946Z E0806 12:38:01.667072       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:38:01.668417674Z I0806 12:38:01.668295       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="27.302581ms" userAgent="Go-http-client/2.0" audit-ID="f80d6541-145e-4875-aea5-33337c5c6fe4" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:01.668465434Z E0806 12:38:01.668407       1 timeout.go:141] post-timeout activity - time-elapsed: 4.679901ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:01.668488067Z E0806 12:38:01.668425       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:38:01.668497295Z E0806 12:38:01.668419       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:38:01.668542420Z E0806 12:38:01.668499       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="f80d6541-145e-4875-aea5-33337c5c6fe4"
2024-08-06T12:38:01.668592696Z I0806 12:38:01.668512       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="27.535984ms" userAgent="Go-http-client/2.0" audit-ID="814f70be-4cb7-42ec-9609-71df641204c1" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:01.668689439Z E0806 12:38:01.668651       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="814f70be-4cb7-42ec-9609-71df641204c1"
2024-08-06T12:38:01.669662323Z E0806 12:38:01.669623       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:38:01.670776886Z E0806 12:38:01.670745       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:38:01.671935051Z I0806 12:38:01.671875       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="30.935828ms" userAgent="Go-http-client/2.0" audit-ID="558e794b-494d-4131-833e-cd278ee3b463" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:01.671955981Z E0806 12:38:01.671901       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="558e794b-494d-4131-833e-cd278ee3b463"
2024-08-06T12:38:01.672061621Z E0806 12:38:01.672015       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:38:01.672801343Z I0806 12:38:01.672761       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="32.522155ms" userAgent="Go-http-client/2.0" audit-ID="1d75789a-b28b-437d-99ac-6f6376ac5f9e" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:01.672815911Z E0806 12:38:01.672797       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="1d75789a-b28b-437d-99ac-6f6376ac5f9e"
2024-08-06T12:38:01.672822333Z E0806 12:38:01.672805       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:38:01.672889921Z E0806 12:38:01.672856       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:38:01.676175339Z E0806 12:38:01.676101       1 timeout.go:141] post-timeout activity - time-elapsed: 7.872843ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:01.678220656Z E0806 12:38:01.678160       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:38:01.680235104Z E0806 12:38:01.680161       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:38:01.681477329Z E0806 12:38:01.681414       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:38:01.683615321Z E0806 12:38:01.683548       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:38:01.684709976Z E0806 12:38:01.684643       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:38:01.685939596Z E0806 12:38:01.685898       1 timeout.go:141] post-timeout activity - time-elapsed: 17.742982ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:01.686987623Z E0806 12:38:01.686945       1 timeout.go:141] post-timeout activity - time-elapsed: 15.015582ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:01.687992127Z E0806 12:38:01.687933       1 timeout.go:141] post-timeout activity - time-elapsed: 15.144526ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:10.036008172Z I0806 12:38:10.035867       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="265.002µs" userAgent="kube-probe/1.27" audit-ID="135978cc-6bdc-4826-8956-5dcceb610128" srcIP="10.10.110.11:46616" resp=200
2024-08-06T12:38:10.040400137Z I0806 12:38:10.040343       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="5.10156ms" userAgent="kube-probe/1.27" audit-ID="76cdbdd4-6fa1-4d74-a8f0-d12e2936f11b" srcIP="10.10.110.11:46610" resp=200
2024-08-06T12:38:20.036292541Z I0806 12:38:20.036156       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="194.909µs" userAgent="kube-probe/1.27" audit-ID="d408d071-dea6-4a95-98fd-765ea0e59855" srcIP="10.10.110.11:34164" resp=200
2024-08-06T12:38:20.040533038Z I0806 12:38:20.040464       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="5.325243ms" userAgent="kube-probe/1.27" audit-ID="d57fc4c2-d1fa-4d15-a9bc-d9895d010f28" srcIP="10.10.110.11:34162" resp=200
2024-08-06T12:38:26.557793006Z I0806 12:38:26.557665       1 reflector.go:536] pkg/mod/k8s.io/client-go@v0.24.3/tools/cache/reflector.go:167: Watch close - *v1.ConfigMap total 8 items received
2024-08-06T12:38:30.040012587Z I0806 12:38:30.039878       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="244.774µs" userAgent="kube-probe/1.27" audit-ID="ddf26d31-1af6-42cc-afcb-674fe86010b4" srcIP="10.10.110.11:45860" resp=200
2024-08-06T12:38:30.042441922Z I0806 12:38:30.042356       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="3.585787ms" userAgent="kube-probe/1.27" audit-ID="a9fe1c14-8506-40c5-8764-ccdc5a5d603b" srcIP="10.10.110.11:45856" resp=200
2024-08-06T12:38:30.783644687Z I0806 12:38:30.783525       1 httplog.go:131] "HTTP" verb="GET" URI="/apis" latency="1.511556ms" userAgent="" audit-ID="0129df6c-160f-426f-864a-4d21e72f2334" srcIP="10.10.110.11:38614" resp=406
2024-08-06T12:38:30.807701507Z I0806 12:38:30.807615       1 httplog.go:131] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="23.073586ms" userAgent="" audit-ID="7d267b8c-5e7a-4092-beea-c93b780d64a3" srcIP="10.10.110.11:38614" resp=200
2024-08-06T12:38:31.652652456Z I0806 12:38:31.652555       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.411882ms" userAgent="Go-http-client/2.0" audit-ID="96b3fbe6-565a-4119-b67a-3cee35bce616" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:31.652710286Z E0806 12:38:31.652631       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:38:31.652771291Z E0806 12:38:31.652669       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:38:31.652780298Z E0806 12:38:31.652637       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="96b3fbe6-565a-4119-b67a-3cee35bce616"
2024-08-06T12:38:31.653781235Z E0806 12:38:31.653731       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:38:31.655215343Z E0806 12:38:31.655165       1 timeout.go:141] post-timeout activity - time-elapsed: 2.587554ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:31.657342075Z I0806 12:38:31.657284       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="18.061044ms" userAgent="Go-http-client/2.0" audit-ID="7e6ce7c5-378b-4be5-8e29-76a8e73afed7" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:31.657359668Z E0806 12:38:31.657316       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="7e6ce7c5-378b-4be5-8e29-76a8e73afed7"
2024-08-06T12:38:31.657400786Z E0806 12:38:31.657289       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:38:31.657406567Z I0806 12:38:31.657366       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="18.5121ms" userAgent="Go-http-client/2.0" audit-ID="b2af25b1-1756-472a-b3db-0afadc28af5e" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:31.657431935Z E0806 12:38:31.657405       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="b2af25b1-1756-472a-b3db-0afadc28af5e"
2024-08-06T12:38:31.657463785Z I0806 12:38:31.657443       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="18.548819ms" userAgent="Go-http-client/2.0" audit-ID="4860ca78-9e00-4685-87e0-35fabdc87020" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:31.657473374Z E0806 12:38:31.657458       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="4860ca78-9e00-4685-87e0-35fabdc87020"
2024-08-06T12:38:31.657488562Z E0806 12:38:31.657466       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:38:31.657617637Z E0806 12:38:31.657596       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:38:31.659616857Z E0806 12:38:31.659586       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:38:31.659905414Z I0806 12:38:31.659870       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="20.86532ms" userAgent="Go-http-client/2.0" audit-ID="49bd19b2-c8ec-414c-85e3-b096e7c58f70" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:38:31.659925301Z E0806 12:38:31.659897       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="49bd19b2-c8ec-414c-85e3-b096e7c58f70"
2024-08-06T12:38:31.659968784Z E0806 12:38:31.659943       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:38:31.661003575Z E0806 12:38:31.660975       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:38:31.664312277Z E0806 12:38:31.664248       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:38:31.665345275Z E0806 12:38:31.665302       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:38:31.667535617Z E0806 12:38:31.667494       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T12:38:31.668790956Z E0806 12:38:31.668750       1 timeout.go:141] post-timeout activity - time-elapsed: 11.416159ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:31.669736599Z E0806 12:38:31.669697       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:38:31.670805906Z E0806 12:38:31.670768       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:38:31.671881945Z E0806 12:38:31.671841       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T12:38:31.674219897Z E0806 12:38:31.674173       1 timeout.go:141] post-timeout activity - time-elapsed: 16.768776ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:31.675381569Z E0806 12:38:31.675333       1 timeout.go:141] post-timeout activity - time-elapsed: 17.830909ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:31.676691682Z E0806 12:38:31.676655       1 timeout.go:141] post-timeout activity - time-elapsed: 16.773123ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T12:38:34.227797649Z I0806 12:38:34.227683       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="3.07016ms" userAgent="" audit-ID="e4cf9ad9-0211-495d-8ad0-461b4f9102b2" srcIP="10.10.110.11:38614" resp=304
2024-08-06T12:38:34.228843381Z I0806 12:38:34.228770       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="5.110357ms" userAgent="" audit-ID="ed906d2c-34c2-4164-9256-ebfd2fa272b0" srcIP="10.10.110.11:38614" resp=304
2024-08-06T12:38:40.036736528Z I0806 12:38:40.036648       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="269.661µs" userAgent="kube-probe/1.27" audit-ID="f39c5fc5-78df-4deb-a618-1e46869b8e6a" srcIP="10.10.110.11:47356" resp=200
2024-08-06T12:38:40.041144864Z I0806 12:38:40.041066       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="5.521967ms" userAgent="kube-probe/1.27" audit-ID="cee1836f-4c12-42f9-a49a-679d40b5c6e3" srcIP="10.10.110.11:47340" resp=200
2024-08-06T12:38:50.036758266Z I0806 12:38:50.036560       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="236.448µs" userAgent="kube-probe/1.27" audit-ID="55ffef88-ed90-4556-a849-6fbd9a423bdb" srcIP="10.10.110.11:39120" resp=200
2024-08-06T12:38:50.040788244Z I0806 12:38:50.040715       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="5.1969ms" userAgent="kube-probe/1.27" audit-ID="aeaed640-a76a-4671-996c-617b03c74d41" srcIP="10.10.110.11:39122" resp=200
2024-08-06T12:39:00.040793214Z I0806 12:39:00.040687       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="222.823µs" userAgent="kube-probe/1.27" audit-ID="9ac4c4c6-fe18-47b4-8dbf-7cd8c1640973" srcIP="10.10.110.11:47370" resp=200
2024-08-06T12:39:00.042184922Z I0806 12:39:00.042114       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="2.573518ms" userAgent="kube-probe/1.27" audit-ID="57abe09f-7366-4742-8231-86cd80f47caf" srcIP="10.10.110.11:47368" resp=200
2024-08-06T12:39:01.654902695Z E0806 12:39:01.654834       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:39:01.654929896Z E0806 12:39:01.654854       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T12:39:01.654936679Z I0806 12:39:01.654830       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.999496ms" userAgent="Go-http-client/2.0" audit-ID="572f8af4-dd62-40a9-8071-169037d10a87" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:39:01.654947951Z E0806 12:39:01.654885       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="572f8af4-dd62-40a9-8071-169037d10a87"
2024-08-06T12:39:01.655983634Z E0806 12:39:01.655919       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T12:39:01.656079606Z I0806 12:39:01.656024       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="16.136456ms" userAgent="Go-http-client/2.0" audit-ID="15466c02-1f65-4648-b88a-84ba7b3bb48d" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:39:01.656098341Z E0806 12:39:01.656057       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="15466c02-1f65-4648-b88a-84ba7b3bb48d"
2024-08-06T12:39:01.656107769Z I0806 12:39:01.656077       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="16.246244ms" userAgent="Go-http-client/2.0" audit-ID="172e552a-a24b-481c-bfbf-d88c9ce18b33" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:39:01.656132586Z E0806 12:39:01.656114       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="172e552a-a24b-481c-bfbf-d88c9ce18b33"
2024-08-06T12:39:01.656180076Z E0806 12:39:01.656136       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T12:39:01.656198170Z E0806 12:39:01.656139       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T12:39:01.656307488Z I0806 12:39:01.656265       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="16.299526ms" userAgent="Go-http-client/2.0" audit-ID="be070343-f9c8-406d-b954-421ecdf08047" srcIP="10.10.110.11:38576" resp=200
2024-08-06T12:39:01.656327876Z E0806 12:39:01.656287       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="be070343-f9c8-406d-b954-421ecdf08047"
2024-08-06T12:39:01.656357993Z E0806 12:39:01.656337       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
